Date,kNDVI,NIRv,Tropomi_SIF,,,,,,,,,
2/1/20,,,,,,,,,,,,
2/2/20,,,0.100762159,,,,,,,,,
2/3/20,,,,,,,,,,,,
2/4/20,,,,,,,,,,,,
2/5/20,,,,,,,,,,,,
2/6/20,,,,,,,,,,,,
2/7/20,,,,,,,,,,,,
2/8/20,,,,,,,,,,,,
2/9/20,,,0.272526413,,,,,,,,,
2/10/20,0.226,0.112,0.708210985,,,,,,,,,
2/11/20,,,0.277660832,,,,,,,,,
2/12/20,,,0.392714024,,,,,,,,,
2/13/20,,,,,,,,,,,,
2/14/20,,,,,,,,,,,,
2/15/20,,,,,,,,,,,,
2/16/20,,,0.270277057,,,,,,,,,
2/17/20,,,0.369314013,,,,,,,,,
2/18/20,0.48,0.173,0.52397465,,,,,,,,,
2/19/20,0.273,0.122,0.430568092,,,,,,,,,
2/20/20,0.525,0.172,0.644853637,,,,,,,,,
2/21/20,0.214,0.106,0.459749738,,,,,,,,,
2/22/20,,,0.026013791,,,,,,,,,
2/23/20,0.456,0.171,-0.007233277,,,,,,,,,
2/24/20,,,0.162631989,,,,,,,,,
2/25/20,0.353,0.137,0.472005688,,,,,,,,,
2/26/20,,,0.853313252,,,,,,,,,
2/27/20,0.49,0.168,0.383397631,,,,,,,,,
2/28/20,0.332,0.138,0.264495604,,,,,,,,,
2/29/20,,,,,,,,,,,,
3/1/20,,,0.385991514,,,,,,,,,
3/2/20,,,,,,,,,,,,
3/3/20,,,0.504900932,,,,,,,,,
3/4/20,,,0.46237356,,,,,,,,,
3/5/20,,,-0.069344322,,,,,,,,,
3/6/20,,,,,,,,,,,,
3/7/20,,,0.706112206,,,,,,,,,
3/8/20,,,,,,,,,,,,
3/9/20,0.302,0.131,0.539998144,,,,,,,,,
3/10/20,,,0.316782946,,,,,,,,,
3/11/20,,,-0.342136711,,,,,,,,,
3/12/20,,,0.606151596,,,,,,,,,
3/13/20,,,0.862856507,,,,,,,,,
3/14/20,,,0.309935622,,,,,,,,,
3/15/20,0.285,0.11,0.461210628,,,,,,,,,
3/16/20,0.287,0.127,0.462073723,,,,,,,,,
3/17/20,0.413,0.151,0.44732726,,,,,,,,,
3/18/20,,,0.29147547,,,,,,,,,
3/19/20,0.416,0.147,0.465417303,,,,,,,,,
3/20/20,0.273,0.12,0.577579796,,,,,,,,,
3/21/20,0.487,0.167,0.551816255,,,,,,,,,
3/22/20,0.316,0.129,0.387251131,,,,,,,,,
3/23/20,,,-0.605792403,,,,,,,,,
3/24/20,,,,,,,,,,,,
3/25/20,,,0.474784315,,,,,,,,,
3/26/20,,,,,,,,,,,,
3/27/20,,,,,,,,,,,,
3/28/20,,,,,,,,,,,,
3/29/20,,,0.768180817,,,,,,,,,
3/30/20,,,-0.112450331,,,,,,,,,
3/31/20,,,,,,,,,,,,
4/1/20,,,1.130086064,,,,,,,,,
4/2/20,,,0.590720214,,,,,,,,,
4/3/20,,,,,,,,,,,,
4/4/20,0.417,0.146,,,,,,,,,,
4/5/20,,,0.172662167,,,,,,,,,
4/6/20,,,0.037359923,,,,,,,,,
4/7/20,,,0.43458885,,,,,,,,,
4/8/20,0.493,0.161,0.769221693,,,,,,,,,
4/9/20,0.278,0.114,,,,,,,,,,
4/10/20,0.273,0.118,0.3859897,,,,,,,,,
4/11/20,,,0.47391436,,,,,,,,,
4/12/20,0.241,0.114,0.555497517,,,,,,,,,
4/13/20,0.45,0.154,0.85321542,,,,,,,,,
4/14/20,0.303,0.126,0.50150458,,,,,,,,,
4/15/20,,,0.345612243,,,,,,,,,
4/16/20,0.26,0.111,0.410384829,,,,,,,,,
4/17/20,0.282,0.122,0.555947214,,,,,,,,,
4/18/20,,,,,,,,,,,,
4/19/20,,,,,,,,,,,,
4/20/20,0.474,0.158,0.804741919,,,,,,,,,
4/21/20,,,,,,,,,,,,
4/22/20,,,,,,,,,,,,
4/23/20,,,,,,,,,,,,
4/24/20,,,,,,,,,,,,
4/25/20,,,,,,,,,,,,
4/26/20,,,0.580536375,,,,,,,,,
4/27/20,,,,,,,,,,,,
4/28/20,,,0.176863596,,,,,,,,,
4/29/20,,,-0.152249239,,,,,,,,,
4/30/20,,,1.38737309,,,,,,,,,
5/1/20,,,,,,,,,,,,
5/2/20,,,,,,,,,,,,
5/3/20,0.145,0.073,1.24195838,,,,,,,,,
5/4/20,,,0.318221249,,,,,,,,,
5/5/20,0.323,0.132,0.86280033,,,,,,,,,
5/6/20,,,,,,,,,,,,
5/7/20,0.35,0.14,1.014566034,,,,,,,,,
5/8/20,0.543,0.178,0.955144048,,,,,,,,,
5/9/20,0.358,0.142,0.593128532,,,,,,,,,
5/10/20,,,1.028218687,,,,,,,,,
5/11/20,,,,,,,,,,,,
5/12/20,,,,,,,,,,,,
5/13/20,,,,,,,,,,,,
5/14/20,,,,,,,,,,,,
5/15/20,,,,,,,,,,,,
5/16/20,,,,,,,,,,,,
5/17/20,,,,,,,,,,,,
5/18/20,,,,,,,,,,,,
5/19/20,,,,,,,,,,,,
5/20/20,,,,,,,,,,,,
5/21/20,,,,,,,,,,,,
5/22/20,,,,,,,,,,,,
5/23/20,,,,,,,,,,,,
5/24/20,,,,,,,,,,,,
5/25/20,,,,,,,,,,,,
5/26/20,,,,,,,,,,,,
5/27/20,0.636,0.21,,,,,,,,,,
5/28/20,,,,,,,,,,,,
5/29/20,0.675,0.206,,,,,,,,,,
5/30/20,,,,,,,,,,,,
5/31/20,,,,,,,,,,,,
6/1/20,,,,,,,,,,,,
6/2/20,,,,,,,,,,,,
6/3/20,,,,,,,,,,,,
6/4/20,,,,,,,,,,,,
6/5/20,,,,,,,,,,,,
6/6/20,,,,,,,,,,,,
6/7/20,,,,,,,,,,,,
6/8/20,,,,,,,,,,,,
6/9/20,,,,,,,,,,,,
6/10/20,,,,,,,,,,,,
6/11/20,,,,,,,,,,,,
6/12/20,,,,,,,,,,,,
6/13/20,,,,,,,,,,,,
6/14/20,,,,,,,,,,,,
6/15/20,,,,,,,,,,,,
6/16/20,,,,,,,,,,,,
6/17/20,,,,,,,,,,,,
6/18/20,0.837,0.274,,,,,,,,,,
6/19/20,0.731,0.238,,,,,,,,,,
6/20/20,,,,,,,,,,,,
6/21/20,,,,,,,,,,,,
6/22/20,0.627,0.216,,,,,,,,,,
6/23/20,0.922,0.316,,,,,,,,,,
6/24/20,,,,,,,,,,,,
6/25/20,0.901,0.305,,,,,,,,,,
6/26/20,0.789,0.26,,,,,,,,,,
6/27/20,,,,,,,,,,,,
6/28/20,,,,,,,,,,,,
6/29/20,,,,,,,,,,,,
6/30/20,,,,,,,,,,,,
7/1/20,,,,,,,,,,,,
7/2/20,,,,,,,,,,,,
7/3/20,,,,,,,,,,,,
7/4/20,,,,,,,,,,,,
7/5/20,,,,,,,,,,,,
7/6/20,,,,,,,,,,,,
7/7/20,,,,,,,,,,,,
7/8/20,,,,,,,,,,,,
7/9/20,,,,,,,,,,,,
7/10/20,,,,,,,,,,,,
7/11/20,,,,,,,,,,,,
7/12/20,,,,,,,,,,,,
7/13/20,0.871,0.289,,,,,,,,,,
7/14/20,0.823,0.27,,,,,,,,,,
7/15/20,0.58,0.203,,,,,,,,,,
7/16/20,0.893,0.298,,,,,,,,,,
7/17/20,,,,,,,,,,,,
7/18/20,0.909,0.304,,,,,,,,,,
7/19/20,0.682,0.223,,,,,,,,,,
7/20/20,0.859,0.283,,,,,,,,,,
7/21/20,0.81,0.265,,,,,,,,,,
7/22/20,,,,,,,,,,,,
7/23/20,,,,,,,,,,,,
7/24/20,,,,,,,,,,,,
7/25/20,0.891,0.296,,,,,,,,,,
7/26/20,0.667,0.222,,,,,,,,,,
7/27/20,0.875,0.29,,,,,,,,,,
7/28/20,0.75,0.246,,,,,,,,,,
7/29/20,0.836,0.275,,,,,,,,,,
7/30/20,0.804,0.261,,,,,,,,,,
7/31/20,0.632,0.215,,,,,,,,,,
8/1/20,,,,,,,,,,,,
8/2/20,,,,,,,,,,,,
8/3/20,0.864,0.262,,,,,,,,,,
8/4/20,0.603,0.206,,,,,,,,,,
8/5/20,,,,,,,,,,,,
8/6/20,,,,,,,,,,,,
8/7/20,0.414,0.147,,,,,,,,,,
8/8/20,,,,,,,,,,,,
8/9/20,0.474,0.178,,,,,,,,,,
8/10/20,0.846,0.274,,,,,,,,,,
8/11/20,0.625,0.214,,,,,,,,,,
8/12/20,0.869,0.262,,,,,,,,,,
8/13/20,0.694,0.231,,,,,,,,,,
8/14/20,0.793,0.256,,,,,,,,,,
8/15/20,0.681,0.226,,,,,,,,,,
8/16/20,0.535,0.167,,,,,,,,,,
8/17/20,0.825,0.266,,,,,,,,,,
8/18/20,0.532,0.193,,,,,,,,,,
8/19/20,0.812,0.262,,,,,,,,,,
8/20/20,,,,,,,,,,,,
8/21/20,,,,,,,,,,,,
8/22/20,0.775,0.233,,,,,,,,,,
8/23/20,0.502,0.186,,,,,,,,,,
8/24/20,0.734,0.237,,,,,,,,,,
8/25/20,0.541,0.193,,,,,,,,,,
8/26/20,0.683,0.223,,,,,,,,,,
8/27/20,0.498,0.184,,,,,,,,,,
8/28/20,0.75,0.243,,,,,,,,,,
8/29/20,,,,,,,,,,,,
8/30/20,0.764,0.245,,,,,,,,,,
8/31/20,,,,,,,,,,,,
9/1/20,0.487,0.173,,,,,,,,,,
9/2/20,0.683,0.223,,,,,,,,,,
9/3/20,0.501,0.184,,,,,,,,,,
9/4/20,0.705,0.231,,,,,,,,,,
9/5/20,,,,,,,,,,,,
9/6/20,0.718,0.232,,,,,,,,,,
9/7/20,0.587,0.201,,,,,,,,,,
9/8/20,0.47,0.174,,,,,,,,,,
9/9/20,0.636,0.209,,,,,,,,,,
9/10/20,0.495,0.182,,,,,,,,,,
9/11/20,,,,,,,,,,,,
9/12/20,,,,,,,,,,,,
9/13/20,,,,,,,,,,,,
9/14/20,,,,,,,,,,,,
9/15/20,,,,,,,,,,,,
9/16/20,,,,,,,,,,,,
9/17/20,,,,,,,,,,,,
9/18/20,,,,,,,,,,,,
9/19/20,,,,,,,,,,,,
9/20/20,0.658,0.22,,,,,,,,,,
9/21/20,,,,,,,,,,,,
9/22/20,,,,,,,,,,,,
9/23/20,,,,,,,,,,,,
9/24/20,,,,,,,,,,,,
9/25/20,,,,,,,,,,,,
9/26/20,,,,,,,,,,,,
9/27/20,0.549,0.193,,,,,,,,,,
9/28/20,0.367,0.153,,,,,,,,,,
9/29/20,0.572,0.196,,,,,,,,,,
9/30/20,0.387,0.156,,,,,,,,,,
10/1/20,,,,,,,,,,,,
10/2/20,0.533,0.191,,,,,,,,,,
10/3/20,0.38,0.156,,,,,,,,,,
10/4/20,,,,,,,,,,,,
10/5/20,0.387,0.157,,,,,,,,,,
10/6/20,0.519,0.183,,,,,,,,,,
10/7/20,0.396,0.167,,,,,,,,,,
10/8/20,,,,,,,,,,,,
10/9/20,0.389,0.155,,,,,,,,,,
10/10/20,,,,,,,,,,,,
10/11/20,,,,,,,,,,,,
10/12/20,,,,,,,,,,,,
10/13/20,,,,,,,,,,,,
10/14/20,,,,,,,,,,,,
10/15/20,0.479,0.176,,,,,,,,,,
10/16/20,,,,,,,,,,,,
10/17/20,,,,,,,,,,,,
10/18/20,,,,,,,,,,,,
10/19/20,,,,,,,,,,,,
10/20/20,,,,,,,,,,,,
10/21/20,0,,,,,,,,,,,
10/22/20,0.408,0.159,,,,,,,,,,
10/23/20,,,,,,,,,,,,
10/24/20,,,,,,,,,,,,
10/25/20,0.252,0.122,,,,,,,,,,
10/26/20,0.347,0.154,,,,,,,,,,
10/27/20,0.377,0.153,,,,,,,,,,
10/28/20,0.355,0.155,,,,,,,,,,
10/29/20,0.396,0.158,,,,,,,,,,
10/30/20,0.141,0.069,,,,,,,,,,
10/31/20,0.4,0.15,,,,,,,,,,
11/1/20,0.261,0.122,,,,,,,,,,
11/2/20,0.473,0.171,,,,,,,,,,
11/3/20,,,,,,,,,,,,
11/4/20,,,,,,,,,,,,
11/5/20,,,,,,,,,,,,
11/6/20,,,,,,,,,,,,
11/7/20,,,,,,,,,,,,
11/8/20,0.327,0.133,,,,,,,,,,
11/9/20,,,,,,,,,,,,
11/10/20,,,,,,,,,,,,
11/11/20,,,,,,,,,,,,
11/12/20,0.31,0.148,,,,,,,,,,
11/13/20,,,,,,,,,,,,
11/14/20,,,,,,,,,,,,
11/15/20,,,,,,,,,,,,
11/16/20,,,,,,,,,,,,
11/17/20,,,,,,,,,,,,
11/18/20,,,,,,,,,,,,
11/19/20,,,,,,,,,,,,
11/20/20,,,,,,,,,,,,
11/21/20,0.385,0.159,,,,,,,,,,
11/22/20,,,,,,,,,,,,
11/23/20,,,,,,,,,,,,
11/24/20,,,,,,,,,,,,
11/25/20,,,,,,,,,,,,
11/26/20,,,,,,,,,,,,
11/27/20,,,,,,,,,,,,
11/28/20,,,,,,,,,,,,
11/29/20,0.349,0.161,,,,,,,,,,
11/30/20,,,,,,,,,,,,
12/1/20,0.25,0.13,,,,,,,,,,
12/2/20,0.446,0.165,,,,,,,,,,
12/3/20,,,,,,,,,,,,
12/4/20,0.499,0.177,,,,,,,,,,
12/5/20,0.23,0.117,,,,,,,,,,
12/6/20,,,,,,,,,,,,
12/7/20,,,,,,,,,,,,
12/8/20,,,,,,,,,,,,
12/9/20,,,,,,,,,,,,
12/10/20,,,,,,,,,,,,
12/11/20,,,,,,,,,,,,
12/12/20,0.201,0.108,,,,,,,,,,
12/13/20,,,,,,,,,,,,
12/14/20,,,,,,,,,,,,
12/15/20,,,,,,,,,,,,
12/16/20,,,,,,,,,,,,
12/17/20,,,,,,,,,,,,
12/18/20,,,,,,,,,,,,
12/19/20,,,,,,,,,,,,
12/20/20,,,,,,,,,,,,
12/21/20,,,,,,,,,,,,
12/22/20,,,,,,,,,,,,
12/23/20,0.278,0.127,,,,,,,,,,
12/24/20,,,,,,,,,,,,
12/25/20,,,,,,,,,,,,
12/26/20,0.012,,,,,,,,,,,
12/27/20,,,,,,,,,,,,
12/28/20,0.198,0.107,,,,,,,,,,
12/29/20,,,,,,,,,,,,
12/30/20,,,,,,,,,,,,
12/31/20,,,,,,,,,,,,
1/1/21,,,,,,,,,,,,
1/2/21,,,,,,,,,,,,
1/3/21,,,0.164695144,,,,,,,,,
1/4/21,,,,,,,,,,,,
1/5/21,,,,,,,,,,,,
1/6/21,,,,,,,,,,,,
1/7/21,,,,,,,,,,,,
1/8/21,,,,,,,,,,,,
1/9/21,,,-0.04543657,,,,,,,,,
1/10/21,,,,,,,,,,,,
1/11/21,,,,,,,,,,,,
1/12/21,,,,,,,,,,,,
1/13/21,0.256,0.124,,,,,,,,,,
1/14/21,,,0.264545172,,,,,,,,,
1/15/21,,,,,,,,,,,,
1/16/21,0.214,0.085,,,,,,,,,,
1/17/21,,,,,,,,,,,,
1/18/21,0.251,0.132,0.372472733,,,,,,,,,
1/19/21,,,,,,,,,,,,
1/20/21,,,,,,,,,,,,
1/21/21,,,,,,,,,,,,
1/22/21,0.196,0.106,,,,,,,,,,
1/23/21,,,,,,,,,,,,
1/24/21,,,,,,,,,,,,
1/25/21,,,,,,,,,,,,
1/26/21,,,,,,,,,,,,
1/27/21,,,,,,,,,,,,
1/28/21,,,,,,,,,,,,
1/29/21,,,,,,,,,,,,
1/30/21,,,,,,,,,,,,
1/31/21,,,,,,,,,,,,
2/1/21,,,,,,,,,,,,
2/2/21,,,,,,,,,,,,
2/3/21,,,,,,,,,,,,
2/4/21,,,,,,,,,,,,
2/5/21,,,,,,,,,,,,
2/6/21,,,,,,,,,,,,
2/7/21,,,0.220290132,,,,,,,,,
2/8/21,,,0.339014567,,,,,,,,,
2/9/21,,,0.251165381,,,,,,,,,
2/10/21,,,,,,,,,,,,
2/11/21,,,,,,,,,,,,
2/12/21,,,,,,,,,,,,
2/13/21,,,0.374665245,,,,,,,,,
2/14/21,,,,,,,,,,,,
2/15/21,,,,,,,,,,,,
2/16/21,,,,,,,,,,,,
2/17/21,,,0.180925032,,,,,,,,,
2/18/21,,,,,,,,,,,,
2/19/21,,,,,,,,,,,,
2/20/21,,,,,,,,,,,,
2/21/21,,,,,,,,,,,,
2/22/21,,,,,,,,,,,,
2/23/21,,,,,,,,,,,,
2/24/21,0.162,0.081,,,,,,,,,,
2/25/21,,,,,,,,,,,,
2/26/21,,,,,,,,,,,,
2/27/21,,,,,,,,,,,,
2/28/21,,,,,,,,,,,,
3/1/21,0.48,0.161,0.479191047,,,,,,,,,
3/2/21,,,0.223976672,,,,,,,,,
3/3/21,0.325,0.14,0.397115916,,,,,,,,,
3/4/21,,,,,,,,,,,,
3/5/21,,,,,,,,,,,,
3/6/21,,,0.72605142,,,,,,,,,
3/7/21,,,,,,,,,,,,
3/8/21,,,,,,,,,,,,
3/9/21,,,0.769101262,,,,,,,,,
3/10/21,,,0.823154333,,,,,,,,,
3/11/21,0.348,0.14,,,,,,,,,,
3/12/21,0.303,0.132,0.52984252,,,,,,,,,
3/13/21,0.282,0.104,0.527956843,,,,,,,,,
3/14/21,,,,,,,,,,,,
3/15/21,,,,,,,,,,,,
3/16/21,0.235,0.113,0.46724542,,,,,,,,,
3/17/21,,,0.420534019,,,,,,,,,
3/18/21,,,,,,,,,,,,
3/19/21,,,,,,,,,,,,
3/20/21,,,,,,,,,,,,
3/21/21,,,,,,,,,,,,
3/22/21,,,,,,,,,,,,
3/23/21,,,,,,,,,,,,
3/24/21,,,,,,,,,,,,
3/25/21,,,,,,,,,,,,
3/26/21,,,,,,,,,,,,
3/27/21,0.347,0.134,,,,,,,,,,
3/28/21,,,,,,,,,,,,
3/29/21,,,,,,,,,,,,
3/30/21,,,,,,,,,,,,
3/31/21,0.459,0.159,,,,,,,,,,
4/1/21,0.257,0.114,,,,,,,,,,
4/2/21,,,0.410278726,,,,,,,,,
4/3/21,,,0.478576645,,,,,,,,,
4/4/21,,,,,,,,,,,,
4/5/21,0.338,0.126,0.40710023,,,,,,,,,
4/6/21,0.277,0.118,0.641337305,,,,,,,,,
4/7/21,,,,,,,,,,,,
4/8/21,,,,,,,,,,,,
4/9/21,0.482,0.159,0.241827704,,,,,,,,,
4/10/21,,,1.133690834,,,,,,,,,
4/11/21,0.511,0.174,,,,,,,,,,
4/12/21,0.372,0.144,,,,,,,,,,
4/13/21,0.268,0.118,0.663254297,,,,,,,,,
4/14/21,0.484,0.165,0.42434682,,,,,,,,,
4/15/21,0.261,0.12,,,,,,,,,,
4/16/21,0.437,0.151,0.875008821,,,,,,,,,
4/17/21,0.288,0.123,,,,,,,,,,
4/18/21,0.433,0.152,,,,,,,,,,
4/19/21,0.337,0.132,,,,,,,,,,
4/20/21,0.298,0.131,,,,,,,,,,
4/21/21,0.374,0.136,0.766347925,,,,,,,,,
4/22/21,,,,,,,,,,,,
4/23/21,,,,,,,,,,,,
4/24/21,,,,,,,,,,,,
4/25/21,,,,,,,,,,,,
4/26/21,,,,,,,,,,,,
4/27/21,,,,,,,,,,,,
4/28/21,0.432,0.143,1.053562522,,,,,,,,,
4/29/21,0.29,0.113,,,,,,,,,,
4/30/21,,,,,,,,,,,,
5/1/21,,,,,,,,,,,,
5/2/21,0.48,0.141,1.005510032,,,,,,,,,
5/3/21,,,,,,,,,,,,
5/4/21,,,1.007939115,,,,,,,,,
5/5/21,0.382,0.14,,,,,,,,,,
5/6/21,,,,,,,,,,,,
5/7/21,,,0.128564109,,,,,,,,,
5/8/21,,,1.100099146,,,,,,,,,
5/9/21,,,,,,,,,,,,
5/10/21,0.455,0.166,0.992103239,,,,,,,,,
5/11/21,0.583,0.189,0.716259956,,,,,,,,,
5/12/21,,,0.617803077,,,,,,,,,
5/13/21,0.586,0.193,1.041783273,,,,,,,,,
5/14/21,0.526,0.177,,,,,,,,,,
5/15/21,0.373,0.144,1.002924263,,,,,,,,,
5/16/21,0.64,0.202,0.6838199,,,,,,,,,
5/17/21,,,,,,,,,,,,
5/18/21,,,,,,,,,,,,
5/19/21,0.07,0.055,,,,,,,,,,
5/20/21,,,,,,,,,,,,
5/21/21,,,,,,,,,,,,
5/22/21,,,,,,,,,,,,
5/23/21,,,,,,,,,,,,
5/24/21,,,,,,,,,,,,
5/25/21,,,,,,,,,,,,
5/26/21,0.427,0.162,1.265722841,,,,,,,,,
5/27/21,,,,,,,,,,,,
5/28/21,,,1.111672521,,,,,,,,,
5/29/21,0.654,0.214,1.702714562,,,,,,,,,
5/30/21,,,,,,,,,,,,
5/31/21,0.42,0.162,1.494248295,,,,,,,,,
6/1/21,0.725,0.231,1.032292128,,,,,,,,,
6/2/21,0.435,0.17,1.173737496,,,,,,,,,
6/3/21,0.785,0.249,0.949756285,,,,,,,,,
6/4/21,0.595,0.204,,,,,,,,,,
6/5/21,,,1.47101438,,,,,,,,,
6/6/21,,,,,,,,,,,,
6/7/21,,,,,,,,,,,,
6/8/21,,,1.340989947,,,,,,,,,
6/9/21,,,1.005040651,,,,,,,,,
6/10/21,,,,,,,,,,,,
6/11/21,,,,,,,,,,,,
6/12/21,0.76,0.219,0.891855319,,,,,,,,,
6/13/21,,,,,,,,,,,,
6/14/21,,,,,,,,,,,,
6/15/21,,,,,,,,,,,,
6/16/21,0.529,0.191,1.981713295,,,,,,,,,
6/17/21,0.89,0.293,1.558088501,,,,,,,,,
6/18/21,0.564,0.199,1.363090277,,,,,,,,,
6/19/21,0.845,0.274,1.429911713,,,,,,,,,
6/20/21,0.72,0.24,,,,,,,,,,
6/21/21,0.831,0.273,,,,,,,,,,
6/22/21,0.769,0.255,1.374898791,,,,,,,,,
6/23/21,0.554,0.196,1.295882066,,,,,,,,,
6/24/21,0.898,0.301,0.840851665,,,,,,,,,
6/25/21,0.597,0.208,1.747010509,,,,,,,,,
6/26/21,0.939,0.328,,,,,,,,,,
6/27/21,0.681,0.229,1.184191927,,,,,,,,,
6/28/21,0.872,0.288,0.610781133,,,,,,,,,
6/29/21,0.751,0.248,1.017978787,,,,,,,,,
6/30/21,,,,,,,,,,,,
7/1/21,,,,,,,,,,,,
7/2/21,,,1.230528188,,,,,,,,,
7/3/21,,,1.30156221,,,,,,,,,
7/4/21,0.662,0.228,0.839640915,,,,,,,,,
7/5/21,0.871,0.286,0.993364016,,,,,,,,,
7/6/21,0.639,0.218,,,,,,,,,,
7/7/21,,,,,,,,,,,,
7/8/21,,,1.394150317,,,,,,,,,
7/9/21,0.537,0.196,1.233378291,,,,,,,,,
7/10/21,0.884,0.291,0.948984504,,,,,,,,,
7/11/21,0.575,0.199,1.628939927,,,,,,,,,
7/12/21,0.878,0.287,1.475492448,,,,,,,,,
7/13/21,0.629,0.213,1.346163809,,,,,,,,,
7/14/21,0.887,0.296,1.287747622,,,,,,,,,
7/15/21,,,1.237622559,,,,,,,,,
7/16/21,,,,,,,,,,,,
7/17/21,0.87,0.286,,,,,,,,,,
7/18/21,0.561,0.2,1.336736,,,,,,,,,
7/19/21,0.857,0.277,1.032408555,,,,,,,,,
7/20/21,,,1.239824772,,,,,,,,,
7/21/21,,,,,,,,,,,,
7/22/21,0.695,0.234,,,,,,,,,,
7/23/21,0.822,0.266,1.490032196,,,,,,,,,
7/24/21,0.747,0.245,1.316302866,,,,,,,,,
7/25/21,0.481,0.179,1.157819867,,,,,,,,,
7/26/21,0.841,0.272,1.122885808,,,,,,,,,
7/27/21,,,1.210113565,,,,,,,,,
7/28/21,0.883,0.291,,,,,,,,,,
7/29/21,0.592,0.209,0.79200836,,,,,,,,,
7/30/21,0.712,0.216,0.15977767,,,,,,,,,
7/31/21,,,,,,,,,,,,
8/1/21,0.864,0.29,0.621354014,,,,,,,,,
8/2/21,0.836,0.274,,,,,,,,,,
8/3/21,,,0.934814771,,,,,,,,,
8/4/21,0.75,0.242,0.960643142,,,,,,,,,
8/5/21,,,0.245343889,,,,,,,,,
8/6/21,,,0.538628876,,,,,,,,,
8/7/21,,,,,,,,,,,,
8/8/21,,,,,,,,,,,,
8/9/21,0.741,0.244,0.957318187,,,,,,,,,
8/10/21,0.779,0.243,0.500001609,,,,,,,,,
8/11/21,0.776,0.251,0.755215779,,,,,,,,,
8/12/21,,,0.723804206,,,,,,,,,
8/13/21,0.746,0.247,0.451800141,,,,,,,,,
8/14/21,0.657,0.253,0.636002824,,,,,,,,,
8/15/21,0.684,0.224,0.322312087,,,,,,,,,
8/16/21,0.634,0.216,0.653902799,,,,,,,,,
8/17/21,,,,,,,,,,,,
8/18/21,,,,,,,,,,,,
8/19/21,,,0.440806966,,,,,,,,,
8/20/21,,,,,,,,,,,,
8/21/21,,,,,,,,,,,,
8/22/21,,,,,,,,,,,,
8/23/21,,,,,,,,,,,,
8/24/21,0.802,0.257,1.479575783,,,,,,,,,
8/25/21,0.632,0.217,0.901005968,,,,,,,,,
8/26/21,,,,,,,,,,,,
8/27/21,,,,,,,,,,,,
8/28/21,0.499,0.188,0.729944706,,,,,,,,,
8/29/21,0.719,0.233,1.144386798,,,,,,,,,
8/30/21,,,,,,,,,,,,
8/31/21,,,,,,,,,,,,
9/1/21,0.556,0.198,0.840887547,,,,,,,,,
9/2/21,0.742,0.238,1.19508639,,,,,,,,,
9/3/21,0.654,0.22,,,,,,,,,,
9/4/21,0.178,0.086,0.899262798,,,,,,,,,
9/5/21,0.697,0.223,0.79770714,,,,,,,,,
9/6/21,0.417,0.166,0.914168855,,,,,,,,,
9/7/21,0.435,0.141,0.690689117,,,,,,,,,
9/8/21,0.513,0.187,,,,,,,,,,
9/9/21,,,0.589811765,,,,,,,,,
9/10/21,,,,,,,,,,,,
9/11/21,0.463,0.175,0.518663545,,,,,,,,,
9/12/21,,,0.494306631,,,,,,,,,
9/13/21,,,1.270291984,,,,,,,,,
9/14/21,0.703,0.227,0.598051198,,,,,,,,,
9/15/21,0.5,0.182,0.790170789,,,,,,,,,
9/16/21,0.678,0.219,0.976904616,,,,,,,,,
9/17/21,,,,,,,,,,,,
9/18/21,,,,,,,,,,,,
9/19/21,,,,,,,,,,,,
9/20/21,0.122,0.067,0.89091239,,,,,,,,,
9/21/21,0.536,0.19,0.979326944,,,,,,,,,
9/22/21,,,0.914333493,,,,,,,,,
9/23/21,0.634,0.209,0.857971728,,,,,,,,,
9/24/21,0.489,0.182,,,,,,,,,,
9/25/21,0.668,0.217,0.886181891,,,,,,,,,
9/26/21,0.538,0.189,0.418293532,,,,,,,,,
9/27/21,,,,,,,,,,,,
9/28/21,,,,,,,,,,,,
9/29/21,,,,,,,,,,,,
9/30/21,,,,,,,,,,,,
10/1/21,0.408,0.165,0.858875255,,,,,,,,,
10/2/21,0.628,0.208,0.722614229,,,,,,,,,
10/3/21,0.493,0.186,0.517054886,,,,,,,,,
10/4/21,,,0.708839357,,,,,,,,,
10/5/21,,,,,,,,,,,,
10/6/21,,,0.649745166,,,,,,,,,
10/7/21,0.544,0.19,0.845625922,,,,,,,,,
10/8/21,,,0.647390485,,,,,,,,,
10/9/21,,,,,,,,,,,,
10/10/21,0.11,0.093,,,,,,,,,,
10/11/21,,,0.424098551,,,,,,,,,
10/12/21,,,,,,,,,,,,
10/13/21,,,,,,,,,,,,
10/14/21,,,,,,,,,,,,
10/15/21,0.484,0.187,0.826920599,,,,,,,,,
10/16/21,0.509,0.177,0.471452635,,,,,,,,,
10/17/21,,,,,,,,,,,,
10/18/21,,,,,,,,,,,,
10/19/21,,,-0.321351826,,,,,,,,,
10/20/21,,,,,,,,,,,,
10/21/21,,,,,,,,,,,,
10/22/21,,,,,,,,,,,,
10/23/21,,,,,,,,,,,,
10/24/21,,,,,,,,,,,,
10/25/21,,,,,,,,,,,,
10/26/21,,,,,,,,,,,,
10/27/21,,,,,,,,,,,,
10/28/21,,,,,,,,,,,,
10/29/21,,,0.433551461,,,,,,,,,
10/30/21,0.403,0.157,0.610124548,,,,,,,,,
